<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;27.11.2018;14:44;108820,0000000;108850,0000000;108660,0000000;108670,0000000;1773
SPFB.RTS-12.18;1;27.11.2018;14:45;108660,0000000;108840,0000000;108540,0000000;108790,0000000;4198
SPFB.RTS-12.18;1;27.11.2018;14:46;108790,0000000;108910,0000000;108780,0000000;108850,0000000;2316
SPFB.RTS-12.18;1;27.11.2018;14:47;108840,0000000;108850,0000000;108780,0000000;108810,0000000;771
SPFB.RTS-12.18;1;27.11.2018;14:48;108820,0000000;108960,0000000;108820,0000000;108940,0000000;1440
SPFB.RTS-12.18;1;27.11.2018;14:49;108940,0000000;109020,0000000;108920,0000000;108940,0000000;1007
SPFB.RTS-12.18;1;27.11.2018;14:50;108940,0000000;109000,0000000;108930,0000000;108980,0000000;597
SPFB.RTS-12.18;1;27.11.2018;14:51;108970,0000000;108990,0000000;108890,0000000;108920,0000000;817
SPFB.RTS-12.18;1;27.11.2018;14:52;108930,0000000;109050,0000000;108920,0000000;108980,0000000;614
SPFB.RTS-12.18;1;27.11.2018;14:53;108980,0000000;109010,0000000;108910,0000000;109010,0000000;747
SPFB.RTS-12.18;1;27.11.2018;14:54;109010,0000000;109020,0000000;108930,0000000;108970,0000000;354
SPFB.RTS-12.18;1;27.11.2018;14:55;108980,0000000;109030,0000000;108950,0000000;108980,0000000;437
SPFB.RTS-12.18;1;27.11.2018;14:56;108970,0000000;108980,0000000;108930,0000000;108950,0000000;1272
SPFB.RTS-12.18;1;27.11.2018;14:57;108950,0000000;109010,0000000;108920,0000000;108940,0000000;650
SPFB.RTS-12.18;1;27.11.2018;14:58;108940,0000000;108960,0000000;108920,0000000;108940,0000000;201
SPFB.RTS-12.18;1;27.11.2018;14:59;108960,0000000;108960,0000000;108910,0000000;108930,0000000;137
SPFB.RTS-12.18;1;27.11.2018;15:00;108920,0000000;108960,0000000;108880,0000000;108960,0000000;501
SPFB.RTS-12.18;1;27.11.2018;15:01;108950,0000000;109060,0000000;108940,0000000;109040,0000000;1577
SPFB.RTS-12.18;1;27.11.2018;15:02;109030,0000000;109200,0000000;109010,0000000;109190,0000000;1556
SPFB.RTS-12.18;1;27.11.2018;15:03;109170,0000000;109190,0000000;109090,0000000;109100,0000000;408
SPFB.RTS-12.18;1;27.11.2018;15:04;109110,0000000;109160,0000000;109100,0000000;109150,0000000;320
SPFB.RTS-12.18;1;27.11.2018;15:05;109150,0000000;109250,0000000;109140,0000000;109230,0000000;561
SPFB.RTS-12.18;1;27.11.2018;15:06;109220,0000000;109250,0000000;109150,0000000;109170,0000000;528
SPFB.RTS-12.18;1;27.11.2018;15:07;109180,0000000;109180,0000000;109120,0000000;109130,0000000;403
SPFB.RTS-12.18;1;27.11.2018;15:08;109130,0000000;109180,0000000;109110,0000000;109160,0000000;305
SPFB.RTS-12.18;1;27.11.2018;15:09;109150,0000000;109180,0000000;109150,0000000;109180,0000000;197
SPFB.RTS-12.18;1;27.11.2018;15:10;109180,0000000;109190,0000000;109160,0000000;109190,0000000;161
SPFB.RTS-12.18;1;27.11.2018;15:11;109200,0000000;109200,0000000;109100,0000000;109150,0000000;370
SPFB.RTS-12.18;1;27.11.2018;15:12;109150,0000000;109170,0000000;109080,0000000;109100,0000000;413
SPFB.RTS-12.18;1;27.11.2018;15:13;109080,0000000;109130,0000000;109060,0000000;109080,0000000;418
SPFB.RTS-12.18;1;27.11.2018;15:14;109070,0000000;109110,0000000;109070,0000000;109110,0000000;259
SPFB.RTS-12.18;1;27.11.2018;15:15;109100,0000000;109160,0000000;109090,0000000;109140,0000000;296
SPFB.RTS-12.18;1;27.11.2018;15:16;109140,0000000;109150,0000000;109030,0000000;109030,0000000;447
SPFB.RTS-12.18;1;27.11.2018;15:17;109040,0000000;109050,0000000;109000,0000000;109040,0000000;350
SPFB.RTS-12.18;1;27.11.2018;15:18;109030,0000000;109130,0000000;108990,0000000;109120,0000000;535
SPFB.RTS-12.18;1;27.11.2018;15:19;109130,0000000;109130,0000000;108980,0000000;109060,0000000;1789
SPFB.RTS-12.18;1;27.11.2018;15:20;109060,0000000;109090,0000000;109040,0000000;109060,0000000;248
SPFB.RTS-12.18;1;27.11.2018;15:21;109050,0000000;109050,0000000;108970,0000000;109010,0000000;478
SPFB.RTS-12.18;1;27.11.2018;15:22;109000,0000000;109030,0000000;108980,0000000;109010,0000000;390
SPFB.RTS-12.18;1;27.11.2018;15:23;109000,0000000;109010,0000000;108970,0000000;109010,0000000;536
SPFB.RTS-12.18;1;27.11.2018;15:24;109010,0000000;109020,0000000;108990,0000000;109000,0000000;142
SPFB.RTS-12.18;1;27.11.2018;15:25;109010,0000000;109030,0000000;108990,0000000;109020,0000000;352
SPFB.RTS-12.18;1;27.11.2018;15:26;109010,0000000;109050,0000000;109000,0000000;109010,0000000;674
SPFB.RTS-12.18;1;27.11.2018;15:27;109020,0000000;109050,0000000;108970,0000000;109020,0000000;438
SPFB.RTS-12.18;1;27.11.2018;15:28;109020,0000000;109070,0000000;109020,0000000;109070,0000000;221
SPFB.RTS-12.18;1;27.11.2018;15:29;109070,0000000;109080,0000000;109050,0000000;109070,0000000;118
SPFB.RTS-12.18;1;27.11.2018;15:30;109070,0000000;109080,0000000;109050,0000000;109050,0000000;94
SPFB.RTS-12.18;1;27.11.2018;15:31;109070,0000000;109070,0000000;109030,0000000;109070,0000000;157
SPFB.RTS-12.18;1;27.11.2018;15:32;109050,0000000;109070,0000000;109030,0000000;109070,0000000;98
SPFB.RTS-12.18;1;27.11.2018;15:33;109050,0000000;109070,0000000;109040,0000000;109060,0000000;198
SPFB.RTS-12.18;1;27.11.2018;15:34;109060,0000000;109070,0000000;109020,0000000;109040,0000000;78
SPFB.RTS-12.18;1;27.11.2018;15:35;109040,0000000;109060,0000000;109020,0000000;109030,0000000;114
SPFB.RTS-12.18;1;27.11.2018;15:36;109020,0000000;109030,0000000;108920,0000000;109020,0000000;1168
SPFB.RTS-12.18;1;27.11.2018;15:37;109010,0000000;109210,0000000;109010,0000000;109150,0000000;1739
SPFB.RTS-12.18;1;27.11.2018;15:38;109150,0000000;109160,0000000;109090,0000000;109130,0000000;476
SPFB.RTS-12.18;1;27.11.2018;15:39;109150,0000000;109160,0000000;109080,0000000;109090,0000000;305
SPFB.RTS-12.18;1;27.11.2018;15:40;109090,0000000;109110,0000000;109070,0000000;109110,0000000;140
SPFB.RTS-12.18;1;27.11.2018;15:41;109100,0000000;109150,0000000;109090,0000000;109120,0000000;200
SPFB.RTS-12.18;1;27.11.2018;15:42;109130,0000000;109130,0000000;109080,0000000;109090,0000000;152
SPFB.RTS-12.18;1;27.11.2018;15:43;109120,0000000;109150,0000000;109100,0000000;109120,0000000;170
SPFB.RTS-12.18;1;27.11.2018;15:44;109120,0000000;109190,0000000;109120,0000000;109190,0000000;167
SPFB.RTS-12.18;1;27.11.2018;15:45;109190,0000000;109320,0000000;109160,0000000;109250,0000000;1964
SPFB.RTS-12.18;1;27.11.2018;15:46;109240,0000000;109260,0000000;109220,0000000;109240,0000000;305
SPFB.RTS-12.18;1;27.11.2018;15:47;109240,0000000;109240,0000000;109160,0000000;109180,0000000;373
SPFB.RTS-12.18;1;27.11.2018;15:48;109170,0000000;109200,0000000;109110,0000000;109160,0000000;678
SPFB.RTS-12.18;1;27.11.2018;15:49;109150,0000000;109170,0000000;109120,0000000;109140,0000000;309
SPFB.RTS-12.18;1;27.11.2018;15:50;109130,0000000;109140,0000000;109090,0000000;109100,0000000;233
SPFB.RTS-12.18;1;27.11.2018;15:51;109100,0000000;109110,0000000;109060,0000000;109060,0000000;230
SPFB.RTS-12.18;1;27.11.2018;15:52;109060,0000000;109120,0000000;109060,0000000;109120,0000000;126
SPFB.RTS-12.18;1;27.11.2018;15:53;109120,0000000;109120,0000000;109080,0000000;109090,0000000;241
SPFB.RTS-12.18;1;27.11.2018;15:54;109090,0000000;109110,0000000;109070,0000000;109100,0000000;141
SPFB.RTS-12.18;1;27.11.2018;15:55;109100,0000000;109120,0000000;109060,0000000;109080,0000000;129
SPFB.RTS-12.18;1;27.11.2018;15:56;109080,0000000;109110,0000000;109030,0000000;109030,0000000;227
SPFB.RTS-12.18;1;27.11.2018;15:57;109030,0000000;109080,0000000;109020,0000000;109070,0000000;242
SPFB.RTS-12.18;1;27.11.2018;15:58;109070,0000000;109070,0000000;109050,0000000;109060,0000000;72
SPFB.RTS-12.18;1;27.11.2018;15:59;109050,0000000;109090,0000000;109040,0000000;109060,0000000;110
SPFB.RTS-12.18;1;27.11.2018;16:00;109070,0000000;109070,0000000;108840,0000000;108910,0000000;1870
SPFB.RTS-12.18;1;27.11.2018;16:01;108910,0000000;109020,0000000;108910,0000000;108940,0000000;1040
SPFB.RTS-12.18;1;27.11.2018;16:02;108930,0000000;108950,0000000;108880,0000000;108900,0000000;291
SPFB.RTS-12.18;1;27.11.2018;16:03;108900,0000000;108920,0000000;108830,0000000;108900,0000000;867
SPFB.RTS-12.18;1;27.11.2018;16:04;108900,0000000;108970,0000000;108860,0000000;108970,0000000;603
SPFB.RTS-12.18;1;27.11.2018;16:05;108970,0000000;109070,0000000;108940,0000000;109050,0000000;900
SPFB.RTS-12.18;1;27.11.2018;16:06;109040,0000000;109100,0000000;109000,0000000;109050,0000000;332
SPFB.RTS-12.18;1;27.11.2018;16:07;109040,0000000;109040,0000000;108950,0000000;109000,0000000;383
SPFB.RTS-12.18;1;27.11.2018;16:08;109020,0000000;109070,0000000;109000,0000000;109040,0000000;221
SPFB.RTS-12.18;1;27.11.2018;16:09;109020,0000000;109100,0000000;109020,0000000;109080,0000000;258
SPFB.RTS-12.18;1;27.11.2018;16:10;109100,0000000;109100,0000000;109060,0000000;109100,0000000;144
SPFB.RTS-12.18;1;27.11.2018;16:11;109100,0000000;109110,0000000;109040,0000000;109040,0000000;171
SPFB.RTS-12.18;1;27.11.2018;16:12;109040,0000000;109080,0000000;109010,0000000;109050,0000000;185
SPFB.RTS-12.18;1;27.11.2018;16:13;109030,0000000;109050,0000000;108960,0000000;108980,0000000;226
SPFB.RTS-12.18;1;27.11.2018;16:14;108970,0000000;109120,0000000;108970,0000000;109100,0000000;238
SPFB.RTS-12.18;1;27.11.2018;16:15;109090,0000000;109320,0000000;109090,0000000;109310,0000000;1889
SPFB.RTS-12.18;1;27.11.2018;16:16;109320,0000000;109360,0000000;109250,0000000;109260,0000000;865
SPFB.RTS-12.18;1;27.11.2018;16:17;109270,0000000;109300,0000000;109240,0000000;109290,0000000;333
SPFB.RTS-12.18;1;27.11.2018;16:18;109290,0000000;109290,0000000;109210,0000000;109240,0000000;401
SPFB.RTS-12.18;1;27.11.2018;16:19;109250,0000000;109260,0000000;109150,0000000;109180,0000000;565
SPFB.RTS-12.18;1;27.11.2018;16:20;109180,0000000;109200,0000000;109100,0000000;109120,0000000;645
SPFB.RTS-12.18;1;27.11.2018;16:21;109130,0000000;109160,0000000;109110,0000000;109130,0000000;369
SPFB.RTS-12.18;1;27.11.2018;16:22;109130,0000000;109140,0000000;109080,0000000;109110,0000000;304
SPFB.RTS-12.18;1;27.11.2018;16:23;109120,0000000;109120,0000000;109060,0000000;109100,0000000;511
SPFB.RTS-12.18;1;27.11.2018;16:24;109120,0000000;109140,0000000;109080,0000000;109080,0000000;262
SPFB.RTS-12.18;1;27.11.2018;16:25;109090,0000000;109120,0000000;109070,0000000;109120,0000000;527
SPFB.RTS-12.18;1;27.11.2018;16:26;109110,0000000;109110,0000000;109050,0000000;109060,0000000;296
SPFB.RTS-12.18;1;27.11.2018;16:27;109050,0000000;109050,0000000;108870,0000000;108990,0000000;1602
SPFB.RTS-12.18;1;27.11.2018;16:28;108990,0000000;109000,0000000;108960,0000000;108990,0000000;482
SPFB.RTS-12.18;1;27.11.2018;16:29;108990,0000000;108990,0000000;108890,0000000;108930,0000000;638
SPFB.RTS-12.18;1;27.11.2018;16:30;108940,0000000;108990,0000000;108880,0000000;108880,0000000;751
SPFB.RTS-12.18;1;27.11.2018;16:31;108890,0000000;108940,0000000;108860,0000000;108870,0000000;770
SPFB.RTS-12.18;1;27.11.2018;16:32;108880,0000000;108950,0000000;108840,0000000;108860,0000000;681
SPFB.RTS-12.18;1;27.11.2018;16:33;108860,0000000;108900,0000000;108770,0000000;108780,0000000;1249
SPFB.RTS-12.18;1;27.11.2018;16:34;108780,0000000;108840,0000000;108780,0000000;108840,0000000;432
SPFB.RTS-12.18;1;27.11.2018;16:35;108830,0000000;108870,0000000;108820,0000000;108860,0000000;397
SPFB.RTS-12.18;1;27.11.2018;16:36;108860,0000000;108930,0000000;108850,0000000;108910,0000000;461
SPFB.RTS-12.18;1;27.11.2018;16:37;108920,0000000;108920,0000000;108830,0000000;108860,0000000;308
SPFB.RTS-12.18;1;27.11.2018;16:38;108870,0000000;108870,0000000;108760,0000000;108800,0000000;540
SPFB.RTS-12.18;1;27.11.2018;16:39;108790,0000000;108870,0000000;108790,0000000;108820,0000000;295
SPFB.RTS-12.18;1;27.11.2018;16:40;108820,0000000;108900,0000000;108820,0000000;108900,0000000;381
SPFB.RTS-12.18;1;27.11.2018;16:41;108890,0000000;108990,0000000;108890,0000000;108950,0000000;733
SPFB.RTS-12.18;1;27.11.2018;16:42;108940,0000000;108940,0000000;108890,0000000;108930,0000000;235
SPFB.RTS-12.18;1;27.11.2018;16:43;108930,0000000;109000,0000000;108920,0000000;108980,0000000;725
SPFB.RTS-12.18;1;27.11.2018;16:44;108980,0000000;108990,0000000;108960,0000000;108960,0000000;194
SPFB.RTS-12.18;1;27.11.2018;16:45;108970,0000000;108990,0000000;108930,0000000;108980,0000000;126
SPFB.RTS-12.18;1;27.11.2018;16:46;108970,0000000;109110,0000000;108940,0000000;109100,0000000;1938
SPFB.RTS-12.18;1;27.11.2018;16:47;109110,0000000;109150,0000000;109030,0000000;109040,0000000;607
SPFB.RTS-12.18;1;27.11.2018;16:48;109030,0000000;109100,0000000;109030,0000000;109050,0000000;214
SPFB.RTS-12.18;1;27.11.2018;16:49;109060,0000000;109130,0000000;109040,0000000;109130,0000000;427
SPFB.RTS-12.18;1;27.11.2018;16:50;109120,0000000;109130,0000000;109040,0000000;109070,0000000;759
SPFB.RTS-12.18;1;27.11.2018;16:51;109060,0000000;109100,0000000;109050,0000000;109080,0000000;249
SPFB.RTS-12.18;1;27.11.2018;16:52;109060,0000000;109080,0000000;109030,0000000;109070,0000000;178
SPFB.RTS-12.18;1;27.11.2018;16:53;109060,0000000;109080,0000000;108980,0000000;108990,0000000;883
SPFB.RTS-12.18;1;27.11.2018;16:54;109000,0000000;109040,0000000;108980,0000000;109000,0000000;249
SPFB.RTS-12.18;1;27.11.2018;16:55;109010,0000000;109120,0000000;109010,0000000;109090,0000000;224
SPFB.RTS-12.18;1;27.11.2018;16:56;109080,0000000;109170,0000000;109070,0000000;109120,0000000;451
SPFB.RTS-12.18;1;27.11.2018;16:57;109120,0000000;109160,0000000;109100,0000000;109120,0000000;234
SPFB.RTS-12.18;1;27.11.2018;16:58;109130,0000000;109190,0000000;109100,0000000;109190,0000000;562
SPFB.RTS-12.18;1;27.11.2018;16:59;109190,0000000;109290,0000000;109190,0000000;109280,0000000;1147
SPFB.RTS-12.18;1;27.11.2018;17:00;109290,0000000;109310,0000000;109180,0000000;109190,0000000;975
SPFB.RTS-12.18;1;27.11.2018;17:01;109190,0000000;109230,0000000;109100,0000000;109150,0000000;950
SPFB.RTS-12.18;1;27.11.2018;17:02;109150,0000000;109170,0000000;109090,0000000;109120,0000000;659
SPFB.RTS-12.18;1;27.11.2018;17:03;109110,0000000;109160,0000000;109110,0000000;109130,0000000;208
SPFB.RTS-12.18;1;27.11.2018;17:04;109140,0000000;109150,0000000;109120,0000000;109150,0000000;319
SPFB.RTS-12.18;1;27.11.2018;17:05;109150,0000000;109230,0000000;109130,0000000;109200,0000000;1027
SPFB.RTS-12.18;1;27.11.2018;17:06;109200,0000000;109210,0000000;109090,0000000;109130,0000000;1114
SPFB.RTS-12.18;1;27.11.2018;17:07;109110,0000000;109140,0000000;109100,0000000;109120,0000000;671
SPFB.RTS-12.18;1;27.11.2018;17:08;109130,0000000;109130,0000000;109070,0000000;109120,0000000;638
SPFB.RTS-12.18;1;27.11.2018;17:09;109110,0000000;109220,0000000;109110,0000000;109210,0000000;781
SPFB.RTS-12.18;1;27.11.2018;17:10;109210,0000000;109250,0000000;109190,0000000;109210,0000000;634
SPFB.RTS-12.18;1;27.11.2018;17:11;109210,0000000;109220,0000000;109140,0000000;109170,0000000;542
SPFB.RTS-12.18;1;27.11.2018;17:12;109160,0000000;109250,0000000;109160,0000000;109240,0000000;481
SPFB.RTS-12.18;1;27.11.2018;17:13;109240,0000000;109330,0000000;109240,0000000;109280,0000000;1432
SPFB.RTS-12.18;1;27.11.2018;17:14;109270,0000000;109470,0000000;109270,0000000;109460,0000000;2562
SPFB.RTS-12.18;1;27.11.2018;17:15;109440,0000000;109610,0000000;109440,0000000;109580,0000000;3206
SPFB.RTS-12.18;1;27.11.2018;17:16;109590,0000000;109630,0000000;109460,0000000;109460,0000000;1747
SPFB.RTS-12.18;1;27.11.2018;17:17;109470,0000000;109540,0000000;109460,0000000;109510,0000000;453
SPFB.RTS-12.18;1;27.11.2018;17:18;109510,0000000;109550,0000000;109500,0000000;109530,0000000;389
SPFB.RTS-12.18;1;27.11.2018;17:19;109540,0000000;109550,0000000;109480,0000000;109500,0000000;845
SPFB.RTS-12.18;1;27.11.2018;17:20;109510,0000000;109560,0000000;109480,0000000;109530,0000000;613
SPFB.RTS-12.18;1;27.11.2018;17:21;109520,0000000;109560,0000000;109470,0000000;109470,0000000;908
SPFB.RTS-12.18;1;27.11.2018;17:22;109480,0000000;109500,0000000;109470,0000000;109480,0000000;209
SPFB.RTS-12.18;1;27.11.2018;17:23;109490,0000000;109510,0000000;109450,0000000;109450,0000000;721
SPFB.RTS-12.18;1;27.11.2018;17:24;109460,0000000;109480,0000000;109440,0000000;109460,0000000;296
SPFB.RTS-12.18;1;27.11.2018;17:25;109470,0000000;109530,0000000;109460,0000000;109500,0000000;299
SPFB.RTS-12.18;1;27.11.2018;17:26;109500,0000000;109500,0000000;109460,0000000;109460,0000000;265
SPFB.RTS-12.18;1;27.11.2018;17:27;109470,0000000;109480,0000000;109450,0000000;109460,0000000;128
SPFB.RTS-12.18;1;27.11.2018;17:28;109460,0000000;109530,0000000;109460,0000000;109510,0000000;233
SPFB.RTS-12.18;1;27.11.2018;17:29;109500,0000000;109530,0000000;109490,0000000;109510,0000000;300
SPFB.RTS-12.18;1;27.11.2018;17:30;109510,0000000;109530,0000000;109490,0000000;109520,0000000;212
SPFB.RTS-12.18;1;27.11.2018;17:31;109530,0000000;109590,0000000;109410,0000000;109420,0000000;1737
SPFB.RTS-12.18;1;27.11.2018;17:32;109430,0000000;109590,0000000;109420,0000000;109590,0000000;832
SPFB.RTS-12.18;1;27.11.2018;17:33;109590,0000000;109650,0000000;109570,0000000;109600,0000000;1695
SPFB.RTS-12.18;1;27.11.2018;17:34;109610,0000000;109620,0000000;109560,0000000;109600,0000000;784
SPFB.RTS-12.18;1;27.11.2018;17:35;109600,0000000;109630,0000000;109520,0000000;109570,0000000;1263
SPFB.RTS-12.18;1;27.11.2018;17:36;109580,0000000;109590,0000000;109510,0000000;109540,0000000;666
SPFB.RTS-12.18;1;27.11.2018;17:37;109550,0000000;109630,0000000;109530,0000000;109530,0000000;803
SPFB.RTS-12.18;1;27.11.2018;17:38;109530,0000000;109540,0000000;109410,0000000;109410,0000000;1319
SPFB.RTS-12.18;1;27.11.2018;17:39;109420,0000000;109420,0000000;109270,0000000;109280,0000000;2190
SPFB.RTS-12.18;1;27.11.2018;17:40;109280,0000000;109430,0000000;109280,0000000;109340,0000000;1550
SPFB.RTS-12.18;1;27.11.2018;17:41;109340,0000000;109380,0000000;109220,0000000;109270,0000000;1702
SPFB.RTS-12.18;1;27.11.2018;17:42;109270,0000000;109300,0000000;109170,0000000;109180,0000000;1952
SPFB.RTS-12.18;1;27.11.2018;17:43;109180,0000000;109210,0000000;109130,0000000;109160,0000000;1110
SPFB.RTS-12.18;1;27.11.2018;17:44;109170,0000000;109210,0000000;109140,0000000;109150,0000000;709
SPFB.RTS-12.18;1;27.11.2018;17:45;109170,0000000;109240,0000000;109120,0000000;109220,0000000;929
SPFB.RTS-12.18;1;27.11.2018;17:46;109220,0000000;109280,0000000;109160,0000000;109260,0000000;1362
SPFB.RTS-12.18;1;27.11.2018;17:47;109270,0000000;109300,0000000;109230,0000000;109250,0000000;1631
SPFB.RTS-12.18;1;27.11.2018;17:48;109250,0000000;109300,0000000;109200,0000000;109250,0000000;740
SPFB.RTS-12.18;1;27.11.2018;17:49;109250,0000000;109430,0000000;109250,0000000;109360,0000000;2155
SPFB.RTS-12.18;1;27.11.2018;17:50;109350,0000000;109360,0000000;109280,0000000;109290,0000000;819
SPFB.RTS-12.18;1;27.11.2018;17:51;109280,0000000;109300,0000000;109200,0000000;109210,0000000;664
SPFB.RTS-12.18;1;27.11.2018;17:52;109230,0000000;109280,0000000;109170,0000000;109220,0000000;646
SPFB.RTS-12.18;1;27.11.2018;17:53;109210,0000000;109280,0000000;109180,0000000;109230,0000000;434
SPFB.RTS-12.18;1;27.11.2018;17:54;109210,0000000;109280,0000000;109200,0000000;109210,0000000;327
SPFB.RTS-12.18;1;27.11.2018;17:55;109200,0000000;109270,0000000;109200,0000000;109240,0000000;237
SPFB.RTS-12.18;1;27.11.2018;17:56;109240,0000000;109280,0000000;109220,0000000;109230,0000000;431
SPFB.RTS-12.18;1;27.11.2018;17:57;109230,0000000;109250,0000000;109130,0000000;109190,0000000;778
SPFB.RTS-12.18;1;27.11.2018;17:58;109180,0000000;109240,0000000;109170,0000000;109230,0000000;677
SPFB.RTS-12.18;1;27.11.2018;17:59;109230,0000000;109230,0000000;109150,0000000;109190,0000000;559
SPFB.RTS-12.18;1;27.11.2018;18:00;109190,0000000;109230,0000000;109170,0000000;109210,0000000;391
SPFB.RTS-12.18;1;27.11.2018;18:01;109210,0000000;109330,0000000;109190,0000000;109300,0000000;1020
SPFB.RTS-12.18;1;27.11.2018;18:02;109290,0000000;109290,0000000;109240,0000000;109290,0000000;420
SPFB.RTS-12.18;1;27.11.2018;18:03;109270,0000000;109320,0000000;109270,0000000;109280,0000000;373
SPFB.RTS-12.18;1;27.11.2018;18:04;109270,0000000;109300,0000000;109180,0000000;109300,0000000;637
SPFB.RTS-12.18;1;27.11.2018;18:05;109290,0000000;109380,0000000;109290,0000000;109360,0000000;915
SPFB.RTS-12.18;1;27.11.2018;18:06;109370,0000000;109370,0000000;109250,0000000;109350,0000000;437
SPFB.RTS-12.18;1;27.11.2018;18:07;109350,0000000;109380,0000000;109320,0000000;109360,0000000;813
SPFB.RTS-12.18;1;27.11.2018;18:08;109360,0000000;109400,0000000;109270,0000000;109290,0000000;966
SPFB.RTS-12.18;1;27.11.2018;18:09;109280,0000000;109370,0000000;109280,0000000;109350,0000000;404
SPFB.RTS-12.18;1;27.11.2018;18:10;109360,0000000;109450,0000000;109360,0000000;109420,0000000;1394
